width,mix_scale,rep,deanon_top1,mean_true_posterior,posterior_entropy,bandwidth_overhead,latency,latency_overhead,sigma_d,sigma_Z,sigma_eps,sigma_noise,eta,inv_eta
1,0.0001,13,0.9518308795771989,0.9371294653769031,0.14212259335494182,558.7349943374859,0.18908649461809546,1.7596462338819134,0.028817294911647175,0.00017500000000000003,0.0,0.00017500000000000003,164.67025663798384,0.006072742099372753
1,0.0001,14,0.9502724795640327,0.935157405063412,0.14606062741495368,560.1280653950954,0.21245989250019193,1.8492473258511384,0.030629883448222275,0.00017500000000000003,0.0,0.00017500000000000003,175.02790541841298,0.005713374662225717
1,0.0001,15,0.9490130325432513,0.9339212969728107,0.1478829189773865,564.0058684551483,0.2619973953696899,2.024575042502831,0.029973546666814663,0.00017500000000000003,0.0,0.00017500000000000003,171.27740952465518,0.0058384815766147555
1,0.0001,16,0.9582495747641874,0.9443514265317302,0.12742491164747816,572.1458172259162,0.22776629441068508,1.9032216967754034,0.03239195533889449,0.00017500000000000003,0.0,0.00017500000000000003,185.09688765082564,0.005402575984348484
1,0.0001,17,0.9498880395336268,0.9371016570317638,0.1420375233419199,571.3961084086171,0.23755247369990684,1.9470463298620608,0.031005034476570693,0.00017500000000000003,0.0,0.00017500000000000003,177.17162558040394,0.00564424465104984
1,0.0001,18,0.9462851021501263,0.9301780262564433,0.15590058349587507,566.2460019894406,0.24733379360986874,1.9959776685768538,0.02989401534602971,0.00017500000000000003,0.0,0.00017500000000000003,170.82294483445546,0.00585401452345351
1,0.0001,19,0.9445583656109972,0.9293233463341559,0.1585391814091768,562.038961038961,0.30140285080415197,2.1904566931730285,0.03296272842604439,0.00017500000000000003,0.0,0.00017500000000000003,188.35844814882506,0.005309026538644466
1,0.0001,20,0.9456330036040181,0.9294397296769472,0.16004452344610934,567.4596273291926,0.18485651418450288,1.7330021670665263,0.030763614864268884,0.00017500000000000003,0.0,0.00017500000000000003,175.79208493867932,0.0056885382544317915
1,0.0001,21,0.9466133051423393,0.9332010648776361,0.14837586566726707,558.8192252510761,0.24965657299617305,1.9836329833253075,0.03314816022400358,0.00017500000000000003,0.0,0.00017500000000000003,189.41805842287758,0.005279327685681851
1,0.0001,22,0.9505465107391271,0.940223809760288,0.13844624833952965,565.641137353818,0.22732189355883747,1.8810247616924203,0.030096658459552682,0.00017500000000000003,0.0,0.00017500000000000003,171.98090548315815,0.005814598993944293
1,0.0001,23,0.9459789409430795,0.9311867602178341,0.15135760113573574,564.6502365328857,0.27736203288077377,2.099879712021946,0.031469971268256305,0.00017500000000000003,0.0,0.00017500000000000003,179.82840724717886,0.005560856681700315
1,0.0001,24,0.9471210340775558,0.931570943038039,0.15342003291869757,579.7074030552292,0.21829431966762058,1.875462918035882,0.030965778794226444,0.00017500000000000003,0.0,0.00017500000000000003,176.94730739557966,0.005651399926444889
1,0.0001,25,0.9430307633877706,0.9287654763533965,0.15870747002987023,562.1241929358147,0.2357629963371437,1.9323479569073134,0.029952011148379365,0.00017500000000000003,0.0,0.00017500000000000003,171.15434941931062,0.005842679449238549
1,0.0001,26,0.948550398077212,0.9353865833048144,0.14527692218358546,555.8445245606129,0.257598177267937,2.031943744748921,0.030506028275041334,0.00017500000000000003,0.0,0.00017500000000000003,174.32016157166476,0.005736571094152469
1,0.0001,27,0.9465444826269569,0.9339141850103736,0.14634218535797755,565.1237113402062,0.2753154685779009,2.083212151920958,0.028131509370428347,0.00017500000000000003,0.0,0.00017500000000000003,160.7514821167334,0.006220782457693466
1,0.0001,28,0.9500454821103699,0.9357269304253993,0.1442314239215922,560.9757428744693,0.2387023738992866,1.9390955308728401,0.033257232042888156,0.00017500000000000003,0.0,0.00017500000000000003,190.04132595936088,0.005262013380257322
1,0.0001,29,0.9480882575185129,0.9303795855230788,0.15782777644521725,559.1985794166541,0.23276978475041687,1.9262227514809422,0.030179653558077498,0.00017500000000000003,0.0,0.00017500000000000003,172.45516318901426,0.005798608644172517
1,0.0003,0,0.8648627990522052,0.8317947772962843,0.38423170430174325,565.641137353818,0.20737406238913536,1.8245957497579024,0.03181256314140964,0.000525,0.0,0.000525,60.5953583645898,0.01650291419985019
1,0.0003,1,0.8560079443892751,0.8195534000226155,0.4194533891367381,565.2960812772134,0.26770221471088007,2.0767306685021776,0.034490410945329536,0.000525,0.0,0.000525,65.69602084824673,0.015221622056987755
1,0.0003,2,0.8970845702976327,0.8689175006758398,0.3032465038701578,563.3201644211007,0.2567344752023928,2.0194931372412275,0.029718659283786236,0.000525,0.0,0.000525,56.60697006435474,0.017665669066249803
1,0.0003,3,0.8585062869262233,0.8219727352128956,0.4100609703196654,560.5515830934706,0.22720524205942638,1.9195529382102776,0.03238059691490043,0.000525,0.0,0.000525,61.67732745695321,0.016213413278938448
1,0.0003,4,0.8593714502082545,0.821755597952815,0.4118564075839539,560.4244604316547,0.23088142211781815,1.9119584104114933,0.03052881569551209,0.000525,0.0,0.000525,58.150125134308745,0.01719686755084895
1,0.0003,5,0.861816517959277,0.83380531592603,0.376516101324069,564.3493479752917,0.18461802799720317,1.7258182658638606,0.0330769484930004,0.000525,0.0,0.000525,63.00371141523886,0.01587208082725945
1,0.0003,6,0.8697220942729925,0.83402523206245,0.3848098595184136,568.1119299861815,0.2420295180636458,1.9604293277281009,0.03160166808832846,0.000525,0.0,0.000525,60.19365350157803,0.0166130470876599
1,0.0003,7,0.8493496557000765,0.8113997691456144,0.4331489933461273,566.2027543993879,0.20616123091895133,1.8151579652423329,0.02972421541260313,0.000525,0.0,0.000525,56.61755316686311,0.017662366952750547
1,0.0003,8,0.8646408839779005,0.8308446222946905,0.39115341233368767,567.8508287292817,0.19076990670873784,1.7475708121915865,0.031209749560232494,0.000525,0.0,0.000525,59.44714201949047,0.016821666543231598
1,0.0003,9,0.8596264804129973,0.8190384308056347,0.4266827383766956,561.8259945338597,0.23388622599304654,1.9344675051945561,0.03152518548240511,0.000525,0.0,0.000525,60.04797234743832,0.01665335166046886
1,0.0003,10,0.8620611892054424,0.8249765917268954,0.40533544482349076,556.3033150417199,0.2720320656953845,2.0816698212735667,0.03285234157737051,0.000525,0.0,0.000525,62.57588871880098,0.01598059604864308
1,0.0003,11,0.8641506568456223,0.8243915240525472,0.41297223094012897,561.953755030754,0.2471972497587558,1.97877521324676,0.030690428708936363,0.000525,0.0,0.000525,58.457959445593076,0.0171063104063819
1,0.0003,12,0.8507563784149921,0.8166255828818199,0.41888036508196685,556.9720027094152,0.19867123937001452,1.7879677228351685,0.031295826965751034,0.000525,0.0,0.000525,59.61109898238293,0.016775399498934477
1,0.0003,13,0.8516864315416602,0.8121756005062281,0.43403715192867676,569.8587709841368,0.2464497598411981,1.9735588109933182,0.030963321137592276,0.000525,0.0,0.000525,58.97775454779482,0.0169555454877417
1,0.0003,14,0.8536807718605182,0.8176158829876452,0.420419059164287,562.2094507331155,0.24980605891323648,1.9839219318388586,0.032681739483672125,0.000525,0.0,0.000525,62.25093234985167,0.016064016429183373
1,0.0003,15,0.8531099380307551,0.81963011643707,0.418523468385413,566.1595134266697,0.23108744694036432,1.9213930277591182,0.03250378396563051,0.000525,0.0,0.000525,61.911969458343826,0.016151965585149558
1,0.0003,16,0.8547377830750894,0.815303020242478,0.42855767200419315,551.2979737783076,0.21904610071214847,1.8902445381718096,0.02953562738489257,0.000525,0.0,0.000525,56.25833787598585,0.017775142987771327
1,0.0003,17,0.8528151774785802,0.8162975333383989,0.4240608643253322,566.1162790697674,0.28813875385094434,2.150037773817516,0.030591009129119964,0.000525,0.0,0.000525,58.26858881737136,0.017161905244251846
1,0.0003,18,0.8640556479661273,0.824956984860317,0.40894445304342697,559.5362165431725,0.2655577741970774,2.056955195638773,0.028029141925775023,0.000525,0.0,0.000525,53.388841763381,0.018730505606995438
1,0.0003,19,0.8528596057267072,0.8165331326922527,0.4267752517357656,554.7216100742073,0.3575677470653318,2.405772226570517,0.030615505172797604,0.000525,0.0,0.000525,58.31524794818591,0.017148173679867002
1,0.0003,20,0.8645031032677784,0.8276351651104495,0.4008808971648838,553.3966200553353,0.2251329566061031,1.89446405916765,0.03470010718251883,0.000525,0.0,0.000525,66.09544225241682,0.015129636264192399
1,0.0003,21,0.8598808796579108,0.8218971206392507,0.4157332170094418,565.0806353084912,0.23351254203589633,1.9197455819967315,0.03200893680443519,0.000525,0.0,0.000525,60.96940343701941,0.016401669421499045
1,0.0003,22,0.8831880256153075,0.8467288393512253,0.35970037734732313,570.9560219118895,0.25167860367218964,1.9979923545902194,0.032909696839741834,0.000525,0.0,0.000525,62.685136837603494,0.01595274494798775
1,0.0003,23,0.8515619062096222,0.8187473613775514,0.4174520251792218,562.4653796458159,0.2374084512121044,1.9483992953478406,0.032235495913224284,0.000525,0.0,0.000525,61.400944596617684,0.016286394396204218
1,0.0003,24,0.8810699901208299,0.8495093789423875,0.34786283042156846,562.3800440762976,0.2313137455494143,1.932383958811113,0.031581920164054686,0.000525,0.0,0.000525,60.156038407723216,0.016623435094283295
1,0.0003,25,0.8577354432324473,0.8156356790294538,0.42755976113838534,568.4604393916117,0.2449614262150135,1.987274519290011,0.03231878687577144,0.000525,0.0,0.000525,61.55959404908845,0.0162444216120494
1,0.0003,26,0.8379879765619055,0.8156240053167294,0.4162809187878807,563.1489993151206,0.2329380773298908,1.9239306494772348,0.030803427340864456,0.000525,0.0,0.000525,58.67319493497992,0.01704355798432612
1,0.0003,27,0.8647937466140392,0.8269834651559315,0.4022362389702647,572.7204550731368,0.22847088129492477,1.9017343888849376,0.03458004325891828,0.000525,0.0,0.000525,65.86674906460625,0.015182167242217118
1,0.0003,28,0.8596849916704529,0.8258608991627782,0.4004210767807506,560.3820990458883,0.31408900537644513,2.2576835307398304,0.03306044631398066,0.000525,0.0,0.000525,62.9722786932965,0.0158800034038859
1,0.0003,29,0.8463710600625811,0.8135574904979895,0.4281290657421517,564.7792871861406,0.25247787684202194,2.0104304039643237,0.029859515641298566,0.000525,0.0,0.000525,56.87526788818775,0.01758233476747609
1,0.0007,0,0.7259622641509434,0.6566782875810665,0.8501024923539635,558.5245283018868,0.22940204333281144,1.9172511434882296,0.03152562356589478,0.001225,0.0,0.001225,25.735202910934515,0.03885728056859868
1,0.0007,1,0.7404382013894191,0.6861498457767706,0.771665561211851,564.9514466753187,0.23301820264896378,1.9409980001323428,0.029321788066008485,0.001225,0.0,0.001225,23.936153523272232,0.04177780690735197
1,0.0007,2,0.7316369160653248,0.6666830797908828,0.8164946801174712,562.1241929358147,0.27500817086547613,2.095685299103674,0.029828991301032972,0.001225,0.0,0.001225,24.35019698043508,0.04106742959013765
1,0.0007,3,0.7165653495440729,0.6514240994788423,0.8601916287412993,562.3373860182371,0.1996502143156249,1.8004573823489087,0.029745090362583514,0.001225,0.0,0.001225,24.281706418435522,0.041183267055760336
1,0.0007,4,0.7146935096153846,0.6558278661457579,0.8433533851236364,555.9278846153846,0.35027240338968113,2.4108921264327203,0.03176136714402207,0.001225,0.0,0.001225,25.927646648181284,0.03856886872801261
1,0.0007,5,0.7377284398127171,0.6735660989246149,0.8057192158824288,558.861350249207,0.21738179159001447,1.8655618370979283,0.032828709637726466,0.001225,0.0,0.001225,26.798946643042015,0.03731489947421633
1,0.0007,6,0.7329471839036659,0.6737950826556374,0.802602670348774,564.0058684551483,0.22563879628432915,1.8826935016565725,0.029615262680299445,0.001225,0.0,0.001225,24.17572463697914,0.04136380667036561
1,0.0007,7,0.7383659239048053,0.6810851950624361,0.7749653474196427,560.8908594815825,0.23805493104737252,1.938117728921597,0.03271447175074544,0.001225,0.0,0.001225,26.70569122509832,0.037445201907381764
1,0.0007,8,0.7257545579898882,0.6674296040230026,0.8166555171576955,566.8955109544967,0.26842024983488955,2.073178264311287,0.030379590469221212,0.001225,0.0,0.001225,24.799665689160175,0.04032312421199676
1,0.0007,9,0.7230103937485775,0.6642736824140956,0.828048228992358,561.4430619831576,0.28982238651951775,2.155660527126394,0.02951493035913743,0.001225,0.0,0.001225,24.09382070133668,0.041504417767354015
1,0.0007,10,0.7339755746036563,0.6717033672992511,0.8135558652992116,561.3580368656603,0.2593748180079274,2.034848410519933,0.03134129287790522,0.001225,0.0,0.001225,25.58472887992263,0.039085815788524554
1,0.0007,11,0.7320351279114166,0.6719535815497425,0.8073748950897016,565.1237113402062,0.33578590501565486,2.3408658948295846,0.02864785208392037,0.001225,0.0,0.001225,23.386001701159486,0.04276062290504407
1,0.0007,12,0.7179704342469972,0.655693210002918,0.8440658638916487,569.7711733908222,0.24845060659572482,1.9893384049560807,0.030916009328275332,0.001225,0.0,0.001225,25.237558635326803,0.03962348396885858
1,0.0007,13,0.7285276073619632,0.6689175356690296,0.8165059353540337,567.5030674846626,0.24003292253473774,1.9621470231833085,0.030666355652434342,0.001225,0.0,0.001225,25.033759716272932,0.03994605729757646
1,0.0007,14,0.7224672954061454,0.6628119821738847,0.8376503539468537,562.849710982659,0.22554245870560408,1.9008130500129035,0.03300325341975915,0.001225,0.0,0.001225,26.94143136306869,0.03711755275819531
1,0.0007,15,0.7245291756715035,0.6616560359792794,0.8302412008418284,571.1759802408151,0.23600500079919584,1.9397690378508314,0.030895019490190523,0.001225,0.0,0.001225,25.22042407362492,0.0396504038584261
1,0.0007,16,0.7362771221926151,0.6769864414432285,0.7907849314523814,563.4057860677578,0.22465398261556402,1.8753584916429709,0.031361393795558724,0.001225,0.0,0.001225,25.601137792292835,0.0390607639438997
1,0.0007,17,0.7201432817620608,0.6516865068500932,0.8660922625253952,564.0058684551483,0.21137266754521988,1.8337891292973718,0.03192299085385029,0.001225,0.0,0.001225,26.059584370490033,0.038373597436665324
1,0.0007,18,0.7207570114767804,0.6612487048140963,0.8323183134362969,562.4653796458159,0.23370459221769124,1.92812470180837,0.0303075405644792,0.001225,0.0,0.001225,24.740849440391184,0.04041898409386985
1,0.0007,19,0.6714560122935075,0.5940031817817674,1.0419049189708036,568.5912408759124,0.23489356896607205,1.9379076750442463,0.029435802242523845,0.001225,0.0,0.001225,24.02922632042763,0.04161598824136439
1,0.0007,20,0.7216526632236183,0.6594138162970691,0.8394108094294497,570.4288136899714,0.22989364434033632,1.9200047587195266,0.03131739641593461,0.001225,0.0,0.001225,25.565221564028253,0.0391156398740959
1,0.0007,21,0.74589670230387,0.684360677482777,0.7704572090677855,557.1812979972896,0.23725190648110583,1.9579922136664676,0.031866371664478546,0.001225,0.0,0.001225,26.01336462406412,0.038441778464710114
1,0.0007,22,0.7153131555289182,0.6511797292040025,0.8674624966577704,554.431225651783,0.2784931259229779,2.1002180278042344,0.0295946181990451,0.001225,0.0,0.001225,24.15887199922049,0.04139266104941762
1,0.0007,23,0.66972196761381,0.5963526436404392,0.9995597265798878,565.2529789184234,0.21015906464890577,1.8359510935950665,0.030609878762942428,0.001225,0.0,0.001225,24.987656133014227,0.04001975994374192
1,0.0007,24,0.7229693792265025,0.6593975651310704,0.8403645136631923,562.2947344426715,0.2445178329362534,1.9675766392640202,0.030575000040934455,0.001225,0.0,0.001225,24.95918370688527,0.04006541286541109
1,0.0007,25,0.7172060043750471,0.6582135995681336,0.8394418430383657,558.2301425661915,0.21907124220160767,1.8787048417486423,0.029695608040403318,0.001225,0.0,0.001225,24.241312686043525,0.04125189146938115
1,0.0007,26,0.7214618854652496,0.6630087545108713,0.8249318498750104,565.8138236868263,0.20836767181754112,1.8350247602944045,0.031144846667034518,0.001225,0.0,0.001225,25.424364626150627,0.03933234968520843
1,0.0007,27,0.7212343096234309,0.6583217768567173,0.8389814368209162,552.9426180514047,0.3164049054030329,2.2317071634907393,0.03188234086480437,0.001225,0.0,0.001225,26.02640070596275,0.03842252377874502
1,0.0007,28,0.7465815176558979,0.6834872340407098,0.7833324681955137,556.0112697220135,0.21758241194766015,1.869929793594699,0.031168788480318288,0.001225,0.0,0.001225,25.443908963525132,0.03930213716113905
1,0.0007,29,0.7269872874865982,0.661106545818349,0.8326071088548183,566.7221626589064,0.24587768342462368,1.9926837894696838,0.031222145547655265,0.001225,0.0,0.001225,25.487465753187973,0.03923497179686921
1,0.001,0,0.6307878238537654,0.5599077894711795,1.13236653742947,558.9877634262407,0.19709302816772833,1.7793202701749093,0.029978612137623924,0.00175,0.0,0.00175,17.130635507213672,0.05837495051359317
1,0.001,1,0.6340088374219107,0.5624467613923824,1.1289874328011786,563.7914063690386,0.22711533182882704,1.89269284112183,0.02906272844619305,0.00175,0.0,0.00175,16.6072733978246,0.06021458044587806
1,0.001,2,0.6496395152630772,0.5806933765272756,1.06797552098627,567.5899677864703,0.2888949654297903,2.122557198987222,0.03430593027662473,0.00175,0.0,0.00175,19.603388729499844,0.05101158854719674
1,0.001,3,0.6320913830113463,0.5585185084012456,1.1384263897861358,567.329346826127,0.24812410018057562,1.9740783663525705,0.028368562975182254,0.00175,0.0,0.00175,16.21060741438986,0.061688003073365305
1,0.001,4,0.6689490919916642,0.6005207641208429,1.0193725532633502,550.8064900267937,0.22633719266741537,1.9050514998946737,0.0301581345499332,0.00175,0.0,0.00175,17.23321974281897,0.05802746178158013
1,0.001,5,0.6262572789835892,0.5502680931445509,1.163774060993629,559.6629357936928,0.2882575071125757,2.142685839742877,0.030377727669463925,0.00175,0.0,0.00175,17.358701525407955,0.05760799553678013
1,0.001,6,0.644414271705514,0.5754313529577321,1.0890866295697663,558.2301425661915,0.27664083713898435,2.0930388378720353,0.032884654297047976,0.00175,0.0,0.00175,18.791231026884557,0.05321631129803593
1,0.001,7,0.6562261850327694,0.5832797552919708,1.079956303672634,563.9629629629629,0.2688033281301614,2.054001189369443,0.0312743026180549,0.00175,0.0,0.00175,17.871030067459944,0.05595648355048247
1,0.001,8,0.642483056069008,0.5730676593713627,1.0849558542005078,569.9463955637708,0.2186093297204934,1.8511269529579293,0.0316973428199543,0.00175,0.0,0.00175,18.11276732568817,0.05520967514344229
1,0.001,9,0.6300179748352307,0.5589911809282634,1.1414594290550066,554.2654284002397,0.1809746489743702,1.718396791922692,0.0322292064159296,0.00175,0.0,0.00175,18.4166893805312,0.05429857556576526
1,0.001,10,0.6364462622131334,0.5697334810950971,1.1081440445893407,560.5092024539878,0.21002728075836785,1.8345527243669766,0.03200689851161181,0.00175,0.0,0.00175,18.289656292349605,0.054675713092448376
1,0.001,11,0.7056777802978755,0.6401410656340139,0.9229299767270671,559.4939895667952,0.2138760439993348,1.8431035723809552,0.0323192840191776,0.00175,0.0,0.00175,18.468162296672915,0.05414723912081672
1,0.001,12,0.6341829085457271,0.5674388661390206,1.0947664868581868,554.7631184407796,0.2727706170990132,2.079260539792908,0.02995910272844141,0.00175,0.0,0.00175,17.11948727339509,0.05841296436220211
1,0.001,13,0.6433896242202951,0.5699110668030426,1.1061729420381945,562.9351894112277,0.28817629904369824,2.12147105082068,0.03068560374785221,0.00175,0.0,0.00175,17.534630713058405,0.057030000595066944
1,0.001,14,0.6252837040399455,0.5447489490957003,1.1785748951702661,559.8742623694961,0.2767288149916567,2.1064490268040563,0.029252579065911163,0.00175,0.0,0.00175,16.71575946623495,0.0598237849748887
1,0.001,15,0.6416066691928761,0.5713830270418707,1.119410439266924,560.8484274346343,0.33273297257255763,2.326629573804974,0.030607230354495692,0.00175,0.0,0.00175,17.48984591685468,0.05717603258221481
1,0.001,16,0.6416026761955448,0.5679387840714715,1.106716305066116,562.6361286398541,0.31518696853891015,2.264108594391267,0.030274846354757603,0.00175,0.0,0.00175,17.29991220271863,0.05780376156145191
1,0.001,17,0.716501798561151,0.6602580815549344,0.8641595549341378,554.5971223021583,0.3074759324954357,2.2201692067643792,0.031080021540376968,0.00175,0.0,0.00175,17.760012308786838,0.05630626728255396
1,0.001,18,0.6259157509157509,0.5554271016572728,1.1409533660833011,564.7362637362637,0.2402892225945834,1.9557372358581848,0.029149546526529943,0.00175,0.0,0.00175,16.65688372944568,0.060035239258602824
1,0.001,19,0.6430140098447558,0.5688622231373346,1.1058280319901328,560.4244604316547,0.25305109174223617,2.016554140077174,0.0319750400602453,0.00175,0.0,0.00175,18.271451462997312,0.054730189444728246
1,0.001,20,0.6508228090317643,0.5778164590049365,1.0833063958067053,566.4190585533869,0.49991677040816285,3.0036661568785203,0.030775183271057535,0.00175,0.0,0.00175,17.58581901203288,0.056863999300559305
1,0.001,21,0.6473767169556406,0.5658393997080522,1.127816387671677,555.469714028372,0.23697843356058002,1.9452124926284844,0.03031881812620818,0.00175,0.0,0.00175,17.325038929261815,0.05771992802342337
1,0.001,22,0.6510072215887496,0.5810946720895752,1.0801399488926642,562.5507411630558,0.246274941629963,1.9780009721140683,0.03031510361996253,0.00175,0.0,0.00175,17.3229163542643,0.05772700043972877
1,0.001,23,0.6585458698134754,0.5892376075322188,1.0476579123916012,563.4057860677578,0.26656254965928383,2.0532133526920853,0.02861908999305735,0.00175,0.0,0.00175,16.353765710318484,0.06114799598535555
1,0.001,24,0.6504929143561307,0.578367751123339,1.0821421706118188,569.9463955637708,0.2539157153223641,2.0074325184904716,0.029338029089188544,0.00175,0.0,0.00175,16.764588050964882,0.059649542056146455
1,0.001,25,0.6144918683668016,0.5421351908377982,1.1814231381920635,565.037565854776,0.3277904029528145,2.2986543237359807,0.03151767072912643,0.00175,0.0,0.00175,18.010097559500817,0.055524407721626846
1,0.001,26,0.6271069567882317,0.55832737762235,1.1386383024821576,566.9822249463683,0.21040475217159837,1.8349145418395518,0.03158763740834291,0.00175,0.0,0.00175,18.05007851905309,0.055401421048912984
1,0.001,27,0.6557687931426838,0.5881083151282755,1.0619548419291531,561.3580368656603,0.22475333596230485,1.8859355983307582,0.033379130755004975,0.00175,0.0,0.00175,19.073789002859986,0.052427968027226095
1,0.001,28,0.6880593589841658,0.6088041754953124,1.0020748041918617,566.0730513271628,0.290026353293797,2.1468971763963554,0.031549906012100885,0.00175,0.0,0.00175,18.028517721200505,0.05546767712489514
1,0.001,29,0.6437481214307184,0.5668234950640115,1.1151128326573096,556.0946798917944,0.26375863354769535,2.047221051865387,0.02923568520331647,0.00175,0.0,0.00175,16.70610583046655,0.05985835419384943
1,0.0018,0,0.49078132084025994,0.41644619108374803,1.653050617609376,559.1985794166541,0.2186335724836681,1.86603730495226,0.031818020688430024,0.00315,0.0,0.00315,10.100958948707945,0.0990005013462523
1,0.0018,1,0.48411612707098345,0.40603970858269883,1.691163248377655,562.4227086183311,0.22069084233953618,1.8698024909342101,0.031195372787724027,0.00315,0.0,0.00315,9.903292948483818,0.10097651409505146
1,0.0018,2,0.5067942002581037,0.4297322291480843,1.607030385578536,561.7834206331132,0.28205019840970635,2.125865878494193,0.0311551057626194,0.00315,0.0,0.00315,9.89050976591092,0.1011070231634213
1,0.0018,3,0.5105928974241731,0.42818829763964483,1.6163345459694314,563.9629629629629,0.28329591211513616,2.1483176189127393,0.030437670260256885,0.00315,0.0,0.00315,9.662752463573614,0.10349018085372395
1,0.0018,4,0.4879495457616938,0.4123132658897306,1.6549754300908148,555.6362339514978,0.36022499736282043,2.462480026578848,0.031351186762303015,0.00315,0.0,0.00315,9.952757702318417,0.10047466540525324
1,0.0018,5,0.5803989723439625,0.5011975623088054,1.3881900777012603,559.1985794166541,0.2500126534723677,2.0247177832236813,0.030804281935505797,0.00315,0.0,0.00315,9.779137122382792,0.10225851089777327
1,0.0018,6,0.4966119560307183,0.4173509392557449,1.6249522855532885,557.1812979972896,0.2157728238380514,1.8591065643028826,0.03084357611520972,0.00315,0.0,0.00315,9.791611465145943,0.10212823533282375
1,0.0018,7,0.44986136783733827,0.37935977192849746,1.7651215424289746,569.9463955637708,0.2611565862898715,2.0455565703332272,0.030961770262821146,0.00315,0.0,0.00315,9.829133416768618,0.10173836874510099
1,0.0018,8,0.5249867293546675,0.44490576889114936,1.544667697370522,561.1880640024266,0.22093563625821844,1.8757724053907938,0.032504875154467844,0.00315,0.0,0.00315,10.319007985545348,0.0969085401814573
1,0.0018,9,0.5001492982979994,0.41819750559467417,1.6461908119713544,552.4481934905942,0.2238007919222582,1.8836971770108653,0.027763601002363053,0.00315,0.0,0.00315,8.813841588051762,0.11345790482048394
1,0.0018,10,0.49815303430079155,0.42028510276403996,1.6235073480684714,557.894082171127,0.23016661102883518,1.9095226240439431,0.029298902752036324,0.00315,0.0,0.00315,9.301238968900421,0.10751255863262899
1,0.0018,11,0.4964023328031508,0.41933315252880515,1.6357817095072795,560.5092024539878,0.24111215272569098,1.9622324735576058,0.030609382188179837,0.00315,0.0,0.00315,9.717264186723758,0.10290962361260622
1,0.0018,12,0.503043676761528,0.41985129561546464,1.6425239111907821,563.1062243189773,0.3082226775586605,2.2169072351614947,0.03090413887522552,0.00315,0.0,0.00315,9.810837738166832,0.10192809489751599
